key,fare_amount
2014-06-14 13:39:00.000000190,6.69
2014-06-14 13:39:00.00000042,6.245
2014-06-14 13:39:00.000000178,7.315
2014-06-14 13:39:00.000000163,5.34
2014-06-14 13:39:00.00000020,12.285
2014-06-14 13:39:00.00000098,7.66
2014-06-14 13:39:00.000000114,22.05
2014-06-14 13:39:00.00000045,9.45
2014-06-14 13:39:00.00000094,4.94
2014-06-14 13:39:00.000000146,10.345
2014-06-14 13:39:00.00000033,8.935
2014-06-14 13:39:00.000000143,4.97
2014-06-14 13:39:00.000000107,10.195
2014-06-14 13:39:00.00000048,9.765
2014-06-14 13:39:00.00000043,11.595
2014-06-14 13:39:00.000000123,10.08
2014-06-14 13:39:00.000000134,8.515
2014-06-14 13:39:00.000000142,6.095
2014-06-14 13:39:00.000000122,11.095
2014-06-14 13:39:00.000000176,9.74
2011-12-12 09:42:12.0000004,5.967999999999997
2011-12-12 09:42:12.0000002,4.071999999999999
2011-12-12 09:42:12.0000001,11.320000000000004
2011-12-12 09:42:12.0000003,7.196000000000003
2011-12-12 09:42:12.0000005,8.468000000000004
2013-06-27 00:20:40.0000001,19.655
2013-06-27 00:20:40.0000003,11.77
2009-02-20 13:34:16.0000001,7.389999999999995
2009-02-20 13:34:16.0000002,11.377999999999997
2009-02-20 13:34:16.0000003,6.851999999999999
2010-08-22 21:14:08.0000001,29.946299999999997
2010-08-22 21:14:08.0000005,16.209000000000007
2010-08-22 21:14:08.0000003,5.101000000000002
2010-08-22 21:14:08.0000002,7.786999999999999
2012-08-06 08:58:08.0000002,5.453999999999995
2012-08-06 08:58:08.0000001,17.936000000000014
2013-11-04 08:34:12.0000003,5.67
2013-11-04 08:34:12.0000001,11.79
2013-11-04 08:34:12.0000002,11.81
2011-06-24 20:34:48.0000002,7.043999999999995
2011-06-24 20:34:48.0000001,18.974000000000018
2011-03-28 20:38:36.0000003,5.925000000000001
2011-03-28 20:38:36.0000004,6.444300000000001
2011-03-28 20:38:36.0000002,7.625
2011-08-14 20:36:28.0000004,6.084999999999999
2011-08-14 20:36:28.0000001,6.473000000000001
2011-08-14 20:36:28.0000003,21.401699999999995
2011-08-14 20:36:28.0000002,7.904999999999998
2015-02-21 15:52:44.0000004,19.2766
2015-02-21 15:52:44.0000003,9.275
2015-02-21 15:52:44.0000002,18.64
2015-02-21 15:52:44.0000001,9.98
2013-01-29 11:29:52.0000001,10.855
2014-09-12 19:03:48.0000001,10.015
2013-11-09 18:52:40.0000004,9.305
2013-11-09 18:52:40.0000002,13.715
2013-04-25 16:10:04.0000001,56.074299999999965
2013-04-25 16:10:04.0000002,9.095
2013-09-07 14:37:52.0000001,8.615
2013-09-07 14:37:52.0000002,11.33
2013-09-07 14:37:52.0000003,5.37
2011-05-21 13:16:20.0000004,4.964000000000002
2011-05-21 13:16:20.0000001,5.168000000000002
2011-05-21 13:16:20.0000003,9.159999999999997
2011-11-25 16:36:24.0000002,6.324000000000002
2011-11-25 16:36:24.0000001,11.99
2015-01-31 20:54:04.0000001,6.26
2010-11-01 23:31:28.0000002,6.936
2010-11-01 23:31:28.0000001,8.140999999999998
2010-11-01 23:31:28.0000003,8.777
2011-03-24 15:57:04.0000003,4.541000000000002
2011-03-24 15:57:04.0000001,7.518
2010-05-10 10:37:04.0000005,6.1839999999999975
2010-05-10 10:37:04.0000002,5.632
2010-05-10 10:37:04.0000003,9.666
2010-05-10 10:37:04.0000006,8.783999999999999
2012-06-09 16:53:44.0000002,7.456000000000002
2012-08-22 22:39:20.0000003,16.783999999999995
2012-08-22 22:39:20.0000001,5.291999999999997
2012-12-23 02:29:16.0000001,13.083
2012-06-30 15:55:12.0000004,12.859999999999996
2012-06-30 15:55:12.0000002,6.228000000000001
2012-06-30 15:55:12.0000003,11.630000000000003
2012-06-30 15:55:12.0000001,5.477000000000001
2011-10-02 23:36:00.00000056,11.065000000000007
2011-10-02 23:36:00.00000086,17.0968
2011-10-02 23:36:00.00000081,14.94
2011-10-02 23:36:00.0000009,5.494000000000003
2011-10-02 23:36:00.00000041,12.123000000000001
2011-10-02 23:36:00.00000091,4.243999999999998
2011-10-02 23:36:00.0000008,11.095000000000002
2011-10-02 23:36:00.00000015,25.16190000000001
2011-10-02 23:36:00.00000014,9.535699999999999
2011-10-02 23:36:00.00000047,6.635999999999999
2011-10-02 23:36:00.00000076,6.283999999999996
2011-10-02 23:36:00.00000011,7.200000000000002
2011-10-02 23:36:00.00000075,5.36
2011-10-02 23:36:00.00000035,7.400000000000001
2011-10-02 23:36:00.00000099,8.055999999999994
2011-10-02 23:36:00.00000062,9.012
2011-10-02 23:36:00.00000085,7.666999999999998
2011-10-02 23:36:00.00000043,17.979
2011-10-02 23:36:00.00000071,9.796999999999999
2011-10-02 23:36:00.00000023,5.9479999999999995
2011-10-02 23:36:00.00000092,5.7899999999999965
2011-10-02 23:36:00.00000037,9.264999999999999
2011-10-02 23:36:00.00000083,9.998999999999999
2011-10-02 23:36:00.00000054,12.794999999999998
2011-10-02 23:36:00.00000073,10.075000000000001
2011-10-02 23:36:00.0000005,7.914699999999999
2011-10-02 23:36:00.00000095,5.555999999999999
2011-10-02 23:36:00.00000088,6.417000000000001
2011-10-02 23:36:00.00000030,8.309000000000003
2011-10-02 23:36:00.0000007,11.967999999999995
2011-10-02 23:36:00.00000013,8.976999999999999
2011-10-02 23:36:00.00000065,25.384199999999993
2011-10-02 23:36:00.00000089,48.14000000000006
2011-10-02 23:36:00.00000096,7.483999999999996
2011-10-02 23:36:00.00000039,8.921000000000003
2011-10-02 23:36:00.00000038,26.963
2011-10-02 23:36:00.00000067,17.364999999999995
2011-10-02 23:36:00.00000077,11.363999999999992
2011-10-02 23:36:00.00000020,16.551000000000002
2011-10-02 23:36:00.00000063,15.608000000000002
2011-10-02 23:36:00.00000012,8.316
2011-10-02 23:36:00.00000058,15.018000000000004
2011-10-02 23:36:00.00000026,10.352
2011-10-02 23:36:00.00000074,18.639999999999997
2011-10-02 23:36:00.00000059,13.291499999999996
2011-10-02 23:36:00.00000090,13.757699999999998
2011-10-02 23:36:00.0000004,29.587700000000012
2011-10-02 23:36:00.0000003,15.972700000000005
2011-10-02 23:36:00.00000021,15.954999999999995
2011-10-02 23:36:00.00000097,8.096000000000002
2011-10-02 23:36:00.00000036,19.068499999999997
2011-10-02 23:36:00.00000024,22.023699999999995
2011-10-02 23:36:00.00000082,48.18800000000006
2011-10-02 23:36:00.000000100,7.5139999999999985
2011-10-02 23:36:00.00000040,11.185700000000002
2011-10-02 23:36:00.00000022,5.669
2013-03-21 12:47:28.0000006,11.26
2013-03-21 12:47:28.0000008,10.66
2013-03-21 12:47:28.0000003,12.985
2013-03-21 12:47:28.0000005,6.98
2013-03-21 12:47:28.0000002,8.785
2013-06-07 03:02:56.0000002,19.9433
2013-06-07 03:02:56.0000001,7.215
2010-09-05 22:31:32.0000002,21.155999999999995
2013-07-12 23:33:24.0000001,10.02
2009-12-03 02:32:08.0000001,18.175499999999996
2009-10-15 03:50:36.0000001,5.2419999999999956
2011-09-25 22:36:32.0000002,21.57700000000001
2011-09-25 22:36:32.0000001,12.336699999999993
2015-06-08 20:02:56.0000001,9.925
2014-07-16 08:03:32.0000002,11.86
2014-07-16 08:03:32.0000001,11.48
2011-12-15 13:14:32.0000002,8.495999999999999
2011-12-15 13:14:32.0000001,4.891999999999997
2011-10-11 22:13:48.0000002,12.71
2011-10-11 22:13:48.0000005,8.176000000000002
2011-10-11 22:13:48.0000003,7.657999999999996
2013-09-14 16:53:20.0000001,6.97
2013-09-14 16:53:20.0000002,10.375
2014-02-06 09:09:56.0000004,5.34
2014-02-06 09:09:56.0000003,5.575
2014-02-06 09:09:56.0000001,5.6
2009-06-10 16:55:00.00000081,29.848999999999986
2009-06-10 16:55:00.00000029,4.82
2009-06-10 16:55:00.000000109,7.768000000000001
2009-06-10 16:55:00.00000098,48.37360000000002
2009-06-10 16:55:00.00000054,9.988000000000003
2009-06-10 16:55:00.00000021,30.2163
2009-06-10 16:55:00.00000012,7.512000000000004
2009-06-10 16:55:00.00000033,4.850699999999999
2009-06-10 16:55:00.00000024,8.682000000000004
2009-06-10 16:55:00.00000099,11.075999999999999
2009-06-10 16:55:00.0000009,7.700000000000002
2009-06-10 16:55:00.000000158,7.7780000000000005
2009-06-10 16:55:00.000000141,4.380000000000001
2009-06-10 16:55:00.00000093,7.091999999999996
2009-06-10 16:55:00.000000161,9.762
2009-06-10 16:55:00.00000088,5.689999999999998
2009-06-10 16:55:00.0000003,8.311999999999994
2009-06-10 16:55:00.00000018,5.447999999999997
2009-06-10 16:55:00.00000047,7.027000000000003
2009-06-10 16:55:00.000000154,10.382000000000005
2009-06-10 16:55:00.000000131,8.450999999999997
2009-06-10 16:55:00.00000046,12.790999999999997
2009-06-10 16:55:00.0000004,5.323
2009-06-10 16:55:00.000000107,4.283999999999999
2009-06-10 16:55:00.000000114,5.6800000000000015
2009-06-10 16:55:00.000000117,7.114000000000003
2009-06-10 16:55:00.000000162,10.526000000000002
2009-06-10 16:55:00.00000049,10.308
2009-06-10 16:55:00.00000069,6.469000000000002
2009-06-10 16:55:00.000000111,9.054000000000002
2009-06-10 16:55:00.00000083,4.490000000000001
2009-06-10 16:55:00.000000166,53.42699999999999
2009-06-10 16:55:00.000000135,9.511700000000001
2009-06-10 16:55:00.00000044,32.92139999999998
2009-06-10 16:55:00.00000085,6.626000000000001
2009-06-10 16:55:00.000000115,6.539999999999996
2009-06-10 16:55:00.000000108,5.779
2009-06-10 16:55:00.00000034,6.339399999999997
2009-06-10 16:55:00.00000060,16.988100000000006
2009-06-10 16:55:00.000000120,4.8
2009-06-10 16:55:00.000000174,31.281800000000008
2009-06-10 16:55:00.0000007,6.545999999999998
2009-06-10 16:55:00.000000159,7.445999999999999
2009-06-10 16:55:00.000000171,24.7165
2009-06-10 16:55:00.000000145,12.620000000000003
2009-06-10 16:55:00.00000074,7.7139999999999995
2009-06-10 16:55:00.000000138,10.717999999999996
2009-06-10 16:55:00.00000048,4.779
2009-06-10 16:55:00.000000101,5.9159999999999995
2009-06-10 16:55:00.000000153,5.260000000000003
2009-06-10 16:55:00.0000002,6.656700000000001
2009-06-10 16:55:00.00000037,10.244000000000002
2009-06-10 16:55:00.000000151,9.649999999999995
2009-06-10 16:55:00.000000127,29.0625
2009-06-10 16:55:00.000000144,18.69939999999999
2009-06-10 16:55:00.000000165,15.608999999999998
2009-06-10 16:55:00.0000008,5.279999999999998
2009-06-10 16:55:00.000000122,6.794000000000002
2009-06-10 16:55:00.00000055,28.97290000000001
2009-06-10 16:55:00.00000079,4.768
2009-06-10 16:55:00.00000016,16.635999999999996
2009-06-10 16:55:00.000000160,17.899999999999988
2009-06-10 16:55:00.000000139,4.047000000000001
2009-06-10 16:55:00.00000075,4.816000000000001
2009-06-10 16:55:00.00000017,6.9239999999999995
2009-06-10 16:55:00.00000070,5.356999999999999
2009-06-10 16:55:00.000000118,10.793
2009-06-10 16:55:00.00000066,11.198000000000002
2009-06-10 16:55:00.000000164,5.912000000000001
2009-06-10 16:55:00.000000100,9.774
2009-06-10 16:55:00.00000082,8.416000000000002
2009-06-10 16:55:00.00000090,13.423000000000002
2009-06-10 16:55:00.000000125,12.146000000000006
2009-06-10 16:55:00.000000149,6.5680000000000005
2009-06-10 16:55:00.00000068,11.765999999999996
2009-06-10 16:55:00.00000039,6.466000000000003
2009-06-10 16:55:00.000000124,4.3199999999999985
2009-06-10 16:55:00.00000053,6.929999999999998
2009-06-10 16:55:00.00000045,7.531999999999997
2009-06-10 16:55:00.000000102,5.403999999999999
2009-06-10 16:55:00.000000140,6.315999999999997
2009-06-10 16:55:00.000000148,7.391999999999995
2009-06-10 16:55:00.000000147,6.661999999999997
2009-06-10 16:55:00.00000097,7.641999999999997
2009-06-10 16:55:00.00000094,6.516000000000004
2009-06-10 16:55:00.00000078,7.270999999999995
2009-06-10 16:55:00.00000035,6.786999999999999
2009-06-10 16:55:00.00000072,7.495999999999999
2009-06-10 16:55:00.00000031,5.1160000000000005
2009-06-10 16:55:00.00000056,7.796000000000001
2009-06-10 16:55:00.000000128,16.230000000000004
2009-06-10 16:55:00.00000057,6.916000000000004
2009-06-10 16:55:00.00000030,6.745999999999998
2009-06-10 16:55:00.00000043,10.595999999999998
2009-06-10 16:55:00.000000146,6.908
2009-06-10 16:55:00.00000010,8.448000000000002
2009-06-10 16:55:00.00000067,10.452999999999998
2009-06-10 16:55:00.000000119,5.293000000000001
2009-06-10 16:55:00.00000076,16.877799999999997
2009-06-10 16:55:00.00000025,5.971999999999997
2009-06-10 16:55:00.00000071,16.822000000000003
2009-06-10 16:55:00.000000143,8.768
2013-06-26 11:19:36.0000002,4.32
2014-09-05 10:02:48.0000004,4.695
2014-09-05 10:02:48.0000002,9.397
2014-09-05 10:02:48.0000001,36.56789999999998
2014-09-05 10:02:48.0000003,9.172
2012-09-19 12:31:40.0000001,9.979
2012-09-19 12:31:40.0000002,6.4030000000000005
2009-03-22 04:31:40.0000002,20.2715
2009-08-27 02:31:44.0000001,18.206999999999987
2009-05-02 20:11:32.0000001,9.817
2009-05-02 20:11:32.0000004,8.676
2011-02-20 02:31:16.0000002,7.792999999999999
2011-02-20 02:31:16.0000001,18.227999999999998
2011-06-24 12:03:00.00000010,5.296999999999997
2011-06-24 12:03:00.00000067,11.405999999999999
2011-06-24 12:03:00.00000071,11.093700000000002
2011-06-24 12:03:00.000000100,7.297
2011-06-24 12:03:00.000000145,14.046700000000001
2011-06-24 12:03:00.000000152,10.788000000000004
2011-06-24 12:03:00.00000026,13.164000000000003
2011-06-24 12:03:00.000000199,5.199999999999999
2011-06-24 12:03:00.000000195,4.872000000000001
2011-06-24 12:03:00.000000119,6.072
2011-06-24 12:03:00.00000086,11.447000000000001
2011-06-24 12:03:00.00000012,7.027999999999996
2011-06-24 12:03:00.00000097,17.044000000000004
2011-06-24 12:03:00.00000058,4.722
2011-06-24 12:03:00.000000176,4.325999999999999
2011-06-24 12:03:00.000000139,3.5800000000000005
2011-06-24 12:03:00.00000048,7.223999999999997
2011-06-24 12:03:00.000000159,6.356
2011-06-24 12:03:00.00000079,5.255999999999999
2011-06-24 12:03:00.000000138,7.327999999999996
2011-06-24 12:03:00.000000135,10.900000000000002
2011-06-24 12:03:00.000000173,11.797
2011-06-24 12:03:00.000000162,13.248000000000001
2011-06-24 12:03:00.00000018,10.696
2011-06-24 12:03:00.000000136,6.024
2011-06-24 12:03:00.000000185,8.045000000000002
2011-06-24 12:03:00.00000069,6.344000000000002
2011-06-24 12:03:00.000000105,6.5360000000000005
2011-06-24 12:03:00.000000180,6.943999999999999
2011-06-24 12:03:00.00000053,9.767999999999999
2011-06-24 12:03:00.000000142,7.215999999999999
2011-06-24 12:03:00.000000188,8.2
2011-06-24 12:03:00.00000089,3.428
2011-06-24 12:03:00.000000109,7.320000000000002
2011-06-24 12:03:00.00000074,6.243999999999999
2011-06-24 12:03:00.000000113,9.850000000000001
2011-06-24 12:03:00.00000044,6.448000000000002
2011-06-24 12:03:00.000000183,5.440000000000002
2011-06-24 12:03:00.00000047,10.377999999999997
2011-06-24 12:03:00.0000006,10.200000000000001
2011-06-24 12:03:00.0000005,8.317999999999996
2011-06-24 12:03:00.000000200,10.123999999999999
2011-06-24 12:03:00.000000127,8.707999999999998
2011-06-24 12:03:00.000000120,11.908000000000008
2011-06-24 12:03:00.000000133,5.27
2011-06-24 12:03:00.00000073,7.392000000000001
2011-06-24 12:03:00.000000101,4.320999999999997
2011-06-24 12:03:00.000000187,10.168
2011-06-24 12:03:00.000000122,8.241999999999999
2011-06-24 12:03:00.000000175,5.4129999999999985
2011-06-24 12:03:00.000000154,10.172000000000002
2011-06-24 12:03:00.000000197,8.116
2011-06-24 12:03:00.00000017,8.264
2011-06-24 12:03:00.000000186,10.096000000000002
2011-06-24 12:03:00.00000020,10.392000000000001
2011-06-24 12:03:00.00000035,10.071700000000007
2011-06-24 12:03:00.000000193,7.474000000000001
2011-06-24 12:03:00.000000201,9.391700000000004
2011-06-24 12:03:00.00000054,25.69210000000001
2011-06-24 12:03:00.00000075,7.3199999999999985
2011-06-24 12:03:00.000000114,6.246
2011-06-24 12:03:00.00000062,26.528799999999986
2011-06-24 12:03:00.00000055,27.263999999999996
2011-06-24 12:03:00.00000025,5.5299999999999985
2011-06-24 12:03:00.00000022,5.317999999999997
2011-06-24 12:03:00.000000144,13.212000000000005
2011-06-24 12:03:00.000000177,6.283999999999999
2011-06-24 12:03:00.000000124,5.413999999999999
2011-06-24 12:03:00.00000094,4.471000000000001
2011-06-24 12:03:00.00000041,6.098000000000001
2011-06-24 12:03:00.000000141,7.615999999999997
2011-06-24 12:03:00.00000092,8.026
2011-06-24 12:03:00.000000189,18.323999999999998
2011-06-24 12:03:00.000000171,10.546000000000001
2011-06-24 12:03:00.000000157,6.348000000000001
2011-06-24 12:03:00.000000179,7.598000000000001
2011-06-24 12:03:00.000000107,12.915999999999999
2011-06-24 12:03:00.00000095,16.166
2011-06-24 12:03:00.00000076,9.8659
2011-06-24 12:03:00.000000156,7.320000000000006
2011-06-24 12:03:00.000000111,31.834899999999976
2011-06-24 12:03:00.000000116,8.74
2011-06-24 12:03:00.00000033,10.4701
2011-06-24 12:03:00.00000082,4.151999999999999
2011-06-24 12:03:00.00000078,5.1179999999999986
2011-06-24 12:03:00.00000051,9.552700000000002
2011-06-24 12:03:00.000000143,11.264000000000001
2011-06-24 12:03:00.000000126,13.519999999999996
2011-06-24 12:03:00.00000088,9.828000000000005
2011-06-24 12:03:00.000000191,17.746000000000002
2011-06-24 12:03:00.00000063,12.875999999999994
2011-06-24 12:03:00.00000045,15.294000000000006
2011-06-24 12:03:00.00000060,7.215999999999997
2011-06-24 12:03:00.00000040,31.89190000000001
2011-06-24 12:03:00.00000057,9.120000000000003
2011-06-24 12:03:00.00000013,6.216000000000003
2011-06-24 12:03:00.00000068,28.216700000000007
2011-06-24 12:03:00.000000165,4.293000000000003
2011-06-24 12:03:00.00000056,5.832000000000001
2011-06-24 12:03:00.000000150,7.732000000000005
2011-06-24 12:03:00.00000052,6.1599999999999975
2011-06-24 12:03:00.00000085,49.2540000000001
2011-06-24 12:03:00.000000190,8.304000000000002
2011-06-24 12:03:00.00000072,6.762
2011-06-24 12:03:00.000000137,4.768
2011-06-24 12:03:00.000000102,6.006
2011-06-24 12:03:00.000000106,8.207999999999993
2011-06-24 12:03:00.000000118,5.481999999999999
2011-06-24 12:03:00.00000046,13.971999999999996
2011-06-24 12:03:00.000000110,11.423999999999994
2011-06-24 12:03:00.000000181,5.792000000000002
2011-06-24 12:03:00.000000194,4.907999999999999
2011-06-24 12:03:00.00000061,8.767999999999995
2011-06-24 12:03:00.0000001,11.87
2011-06-24 12:03:00.00000087,9.131999999999998
2011-06-24 12:03:00.00000066,5.796
2011-06-24 12:03:00.000000146,6.281999999999999
2011-06-24 12:03:00.000000149,49.4640000000001
2011-06-24 12:03:00.00000038,11.995999999999999
2011-06-24 12:03:00.000000196,8.705999999999998
2011-06-24 12:03:00.00000093,8.671999999999999
2011-06-24 12:03:00.000000170,4.854000000000001
2011-06-24 12:03:00.000000168,8.450000000000001
2011-06-24 12:03:00.0000002,12.444000000000008
2011-06-24 12:03:00.00000042,13.52
2014-06-15 07:06:00.0000006,5.44
2014-06-15 07:06:00.00000037,8.5
2014-06-15 07:06:00.00000025,6.71
2014-06-15 07:06:00.0000008,10.972000000000001
2014-06-15 07:06:00.00000036,42.2133
2014-06-15 07:06:00.00000042,25.52429999999999
2014-06-15 07:06:00.00000033,4.425
2014-06-15 07:06:00.00000013,13.956999999999999
2014-06-15 07:06:00.00000035,56.93879999999996
2014-06-15 07:06:00.00000030,9.425
2014-06-15 07:06:00.00000024,7.715
2014-06-15 07:06:00.00000031,10.09
2014-06-15 07:06:00.0000009,14.645
2014-06-15 07:06:00.00000039,54.754299999999986
2014-06-15 07:06:00.00000010,8.484999999999998
2014-06-15 07:06:00.00000019,15.46
2014-06-15 07:06:00.00000041,7.6
2014-06-15 07:06:00.00000028,17.605
2014-06-15 07:06:00.00000014,53.39209999999999
2014-06-15 07:06:00.0000003,13.37
2014-06-15 07:06:00.00000017,56.214299999999966
2014-06-15 07:06:00.00000015,15.43
2014-06-15 07:06:00.00000026,6.54
2014-06-15 07:06:00.0000002,13.835
2014-06-15 07:06:00.00000040,5.145
2014-06-15 07:06:00.00000016,5.79
2014-06-06 16:22:20.0000003,5.843299999999999
2014-06-06 16:22:20.0000002,9.9
2015-05-30 21:29:04.0000004,14.26
2015-05-30 21:29:04.0000007,16.958299999999998
2015-05-30 21:29:04.0000003,11.64
2015-05-30 21:29:04.0000001,8.82
2009-10-26 12:01:36.0000001,9.776
2009-10-26 12:01:36.0000002,8.275999999999996
2009-10-26 12:01:36.0000005,6.536000000000002
2009-10-26 12:01:36.0000003,7.288000000000002
2013-02-02 15:45:08.0000003,8.865
2013-02-02 15:45:08.0000001,9.6433
2013-02-02 15:45:08.0000002,11.36
2015-04-15 06:47:04.0000001,8.205
2015-04-15 06:47:04.0000002,10.655
2010-12-14 23:27:36.0000001,5.26
2009-03-05 11:03:04.0000002,4.662000000000002
2009-03-05 11:03:04.0000001,12.588999999999999
2013-07-18 12:23:40.0000003,5.324000000000001
2013-07-18 12:23:40.0000002,5.73
2013-07-18 12:23:40.0000001,7.975
2014-04-14 13:48:32.0000004,8.86
2014-04-14 13:48:32.0000003,5.715
2014-08-18 05:33:08.0000001,8.5
2012-01-28 03:14:28.0000001,28.86599999999999
2009-09-14 02:19:00.00000014,9.543
2009-09-14 02:19:00.00000035,9.265999999999996
2009-09-14 02:19:00.00000040,7.437999999999997
2009-09-14 02:19:00.00000031,7.0920000000000005
2009-09-14 02:19:00.0000003,9.828999999999997
2009-09-14 02:19:00.00000025,8.393999999999998
2009-09-14 02:19:00.0000008,12.304300000000005
2009-09-14 02:19:00.00000024,9.805999999999997
2009-09-14 02:19:00.00000021,7.781099999999999
2009-09-14 02:19:00.00000036,9.827999999999996
2009-09-14 02:19:00.0000009,45.045
